"dia","id_partilha","cultivo","variedade","quantidade","tipo_cultivo","mes"
2021-11-20,94,"manga","manteiguinha",7.27,"fruta",2021-11-01
2021-11-20,94,"cenoura","padrao",3.72,"tuberculo",2021-11-01
2021-11-20,94,"chicoria","crespa",3.29,"hortalica",2021-11-01
2021-11-20,94,"abobora","moranga",2.7,"legume",2021-11-01
2021-11-20,94,"acerola","padrao",2.66,"fruta",2021-11-01
2021-11-20,94,"beldroega","padrao",1.4,"outros",2021-11-01
2021-11-20,94,"vagem","tempesta",1.26,"legume",2021-11-01
2021-11-20,94,"jilo","comprido",0.88,"legume",2021-11-01
2021-11-20,94,"almeirao","roxo",0.87,"hortalica",2021-11-01
2021-11-20,94,"espinafre","africano",0.71,"hortalica",2021-11-01
2021-11-20,94,"salsinha","padrao",0.65,"ervas",2021-11-01
2021-11-20,94,"manjericao","grego",0.61,"ervas",2021-11-01
2021-11-20,94,"maxixe","do_norte",0.55,"legume",2021-11-01
2021-11-20,94,"jilo","redondo",0.55,"legume",2021-11-01
2021-11-20,94,"lippia_alba","padrao",0.53,"planta_medicinal",2021-11-01
2021-11-20,94,"hortela","padrao",0.19,"ervas",2021-11-01
2021-11-20,94,"manga","rosa",12,"fruta",2021-11-01
2021-11-20,94,"mandioca","branca",4.88,"tuberculo",2021-11-01
2021-11-20,94,"manga","manteiguinha",2.92,"fruta",2021-11-01
2021-11-20,94,"milho","amarelo",2.9,"legume",2021-11-01
2021-11-20,94,"abobora","caravela",2.36,"legume",2021-11-01
2021-11-20,94,"chicoria","crespa",0.86,"hortalica",2021-11-01
2021-11-20,94,"cenoura","padrao",0.54,"tuberculo",2021-11-01
2021-11-20,94,"manjericao","grego",0.18,"ervas",2021-11-01
2021-11-20,94,"salsinha","padrao",0.18,"ervas",2021-11-01
2021-11-24,95,"vagem","tempesta",0.39,"legume",2021-11-01
2021-11-24,95,"manjericao","grego",0.26,"ervas",2021-11-01
2021-11-24,95,"hortela","padrao",0.17,"ervas",2021-11-01
2021-11-27,95,"manga","manteiguinha",25.6,"fruta",2021-11-01
2021-11-27,95,"abobora","caravela",21.29,"legume",2021-11-01
2021-11-27,95,"mandioca","branca",16.61,"tuberculo",2021-11-01
2021-11-27,95,"milho","amarelo",9,"legume",2021-11-01
2021-11-27,95,"pepino","aodai",4,"legume",2021-11-01
2021-11-27,95,"alface","crioula",3.8,"hortalica",2021-11-01
2021-11-27,95,"alho","poro",2,"legume",2021-11-01
2021-11-27,95,"beldroega","padrao",1.91,"outros",2021-11-01
2021-11-27,95,"abobrinha","italiana",1.75,"legume",2021-11-01
2021-11-27,95,"couve","manteiga",1,"hortalica",2021-11-01
2021-11-27,95,"lippia_alba","padrao",0.63,"planta_medicinal",2021-11-01
2021-11-27,95,"manjericao","grego",0.59,"ervas",2021-11-01
2021-11-27,95,"ora_pro_nobis","padrao",0.44,"hortalica",2021-11-01
2021-11-27,95,"salsinha","padrao",0.43,"ervas",2021-11-01
2021-11-27,95,"flor","de_cosmos",0.24,"outros",2021-11-01
2021-11-27,95,"lavanda","padrao",0.19,"planta_medicinal",2021-11-01
2021-11-27,95,"hortela","padrao",0.17,"ervas",2021-11-01
2021-11-27,95,"flor","de_feijao_borboleta",0.11,"outros",2021-11-01
2021-11-27,95,"abobora","caravela",8,"legume",2021-11-01
2021-11-27,95,"mandioca","branca",5.5,"tuberculo",2021-11-01
2021-11-27,95,"milho","amarelo",4,"legume",2021-11-01
2021-11-27,95,"pepino","aodai",1.72,"legume",2021-11-01
2021-11-27,95,"alface","crioula",0.9,"hortalica",2021-11-01
2021-11-27,95,"beldroega","padrao",0.9,"outros",2021-11-01
2021-11-27,95,"alho","poro",0.75,"legume",2021-11-01
2021-11-27,95,"manjericao","grego",0.34,"ervas",2021-11-01
2021-11-27,95,"lippia_alba","padrao",0.3,"planta_medicinal",2021-11-01
2021-11-27,95,"ora_pro_nobis","padrao",0.29,"hortalica",2021-11-01
2021-11-27,95,"salsinha","padrao",0.25,"ervas",2021-11-01
2021-11-27,95,"flor","de_cosmos",0.1,"outros",2021-11-01
2021-11-27,95,"hortela","padrao",0.1,"ervas",2021-11-01
2021-11-27,95,"lavanda","padrao",0.09,"planta_medicinal",2021-11-01
2021-11-27,95,"flor","de_feijao_borboleta",0.03,"outros",2021-11-01
2021-12-01,96,"berinjela","padrao",1.28,"legume",2021-12-01
2021-12-01,96,"mamao","papaia",1.08,"fruta",2021-12-01
2021-12-01,96,"hortela","padrao",0.8,"ervas",2021-12-01
2021-12-01,96,"maxixe","do_norte",0.65,"legume",2021-12-01
2021-12-01,96,"salsinha","padrao",0.63,"ervas",2021-12-01
2021-12-01,96,"erva_doce","funcho",0.6,"planta_medicinal",2021-12-01
2021-12-01,96,"cosmos","padrao",0.12,"outros",2021-12-01
2021-12-01,96,"clitoria","padrao",0.07,"planta_medicinal",2021-12-01
2021-12-01,96,"alecrim","padrao",0.06,"ervas",2021-12-01
2021-12-04,96,"manga","manteiguinha",28.31,"fruta",2021-12-01
2021-12-04,96,"melancia","padrao",28.3,"fruta",2021-12-01
2021-12-04,96,"abobora","caravela",17,"legume",2021-12-01
2021-12-04,96,"mandioca","branca",15.06,"tuberculo",2021-12-01
2021-12-04,96,"batata_doce","branca",15,"tuberculo",2021-12-01
2021-12-04,96,"banana","maca",8,"fruta",2021-12-01
2021-12-04,96,"chicoria","crespa",6,"hortalica",2021-12-01
2021-12-04,96,"milho","amarelo",4.42,"legume",2021-12-01
2021-12-04,96,"alface","crioula",1.73,"hortalica",2021-12-01
2021-12-04,96,"alho","poro",1.2,"legume",2021-12-01
2021-12-04,96,"espinafre","africano",1,"hortalica",2021-12-01
2021-12-04,96,"lippia_alba","padrao",0.46,"planta_medicinal",2021-12-01
2021-12-04,96,"hortela","padrao",0.4,"ervas",2021-12-01
2021-12-04,96,"salsinha","padrao",0.22,"ervas",2021-12-01
2021-12-04,96,"manjericao","grego",0.1,"ervas",2021-12-01
2021-12-04,96,"manjerona","padrao",0.03,"ervas",2021-12-01
2021-12-04,96,"abobora","caravela",6,"legume",2021-12-01
2021-12-04,96,"melancia","padrao",3.3,"fruta",2021-12-01
2021-12-04,96,"batata_doce","branca",3,"tuberculo",2021-12-01
2021-12-04,96,"abobora","brasileirinha",2.8,"legume",2021-12-01
2021-12-04,96,"abobora","caipira",2.2,"legume",2021-12-01
2021-12-04,96,"mandioca","branca",2,"tuberculo",2021-12-01
2021-12-04,96,"chicoria","crespa",2,"hortalica",2021-12-01
2021-12-04,96,"abobora","bege_redonda",1.6,"legume",2021-12-01
2021-12-04,96,"milho","amarelo",1,"legume",2021-12-01
2021-12-04,96,"jilo","comprido",0.58,"legume",2021-12-01
2021-12-04,96,"alface","crioula",0.46,"hortalica",2021-12-01
2021-12-04,96,"espinafre","africano",0.36,"hortalica",2021-12-01
2021-12-04,96,"alho","poro",0.33,"legume",2021-12-01
2021-12-11,97,"abobora","bege_redonda",20.71,"legume",2021-12-01
2021-12-11,97,"manga","manteiguinha",14.78,"fruta",2021-12-01
2021-12-11,97,"batata_doce","branca",11.87,"tuberculo",2021-12-01
2021-12-11,97,"maracuja","azedo",4.69,"fruta",2021-12-01
2021-12-11,97,"chicoria","crespa",3.59,"hortalica",2021-12-01
2021-12-11,97,"cenoura","padrao",2.6,"tuberculo",2021-12-01
2021-12-11,97,"jilo","redondo",1,"legume",2021-12-01
2021-12-11,97,"espinafre","africano",0.65,"hortalica",2021-12-01
2021-12-11,97,"lippia_alba","padrao",0.61,"planta_medicinal",2021-12-01
2021-12-11,97,"jilo","comprido",0.58,"legume",2021-12-01
2021-12-11,97,"cebolinha","nira",0.33,"ervas",2021-12-01
2021-12-11,97,"hortela","padrao",0.24,"ervas",2021-12-01
2021-12-11,97,"ora_pro_nobis","padrao",0.23,"hortalica",2021-12-01
2021-12-11,97,"manjericao","grego",0.15,"ervas",2021-12-01
2021-12-11,97,"manga","manteiguinha",6.5,"fruta",2021-12-01
2021-12-11,97,"abobora","bege_redonda",5.5,"legume",2021-12-01
2021-12-11,97,"batata_doce","branca",3.3,"tuberculo",2021-12-01
2021-12-11,97,"maracuja","azedo",1.6,"fruta",2021-12-01
2021-12-11,97,"chicoria","crespa",0.56,"hortalica",2021-12-01
2021-12-11,97,"jilo","comprido",0.42,"legume",2021-12-01
2021-12-11,97,"espinafre","africano",0.17,"hortalica",2021-12-01
2021-12-11,97,"cebolinha","nira",0.09,"ervas",2021-12-01
2021-12-11,97,"ora_pro_nobis","padrao",0.07,"hortalica",2021-12-01
2021-12-11,97,"hortela","padrao",0.04,"ervas",2021-12-01
2021-12-11,97,"manjericao","grego",0.02,"ervas",2021-12-01
2021-12-11,97,"mandioca","branca",16,"tuberculo",2021-12-01
2021-12-11,97,"coco","baiano",5.91,"fruta",2021-12-01
2021-12-11,97,"abobora","bege_redonda",5.16,"legume",2021-12-01
2021-12-11,97,"melancia","padrao",3,"fruta",2021-12-01
2021-12-11,97,"maxixe","liso_gibao",1.89,"legume",2021-12-01
2021-12-11,97,"quiabo","santa_cruz",0.6,"legume",2021-12-01
2021-12-11,97,"chicoria","crespa",0.54,"hortalica",2021-12-01
2021-12-11,97,"vagem","tempesta",0.53,"legume",2021-12-01
2021-12-11,97,"alho","poro",0.5,"legume",2021-12-01
2021-12-11,97,"salsinha","padrao",0.45,"ervas",2021-12-01
2021-12-11,97,"espinafre","africano",0.32,"hortalica",2021-12-01
2021-12-11,97,"hortela","padrao",0.3,"ervas",2021-12-01
2021-12-11,97,"cosmos","padrao",0.1,"outros",2021-12-01
2021-12-11,97,"tomilho","padrao",0.06,"ervas",2021-12-01
2021-12-11,97,"manjericao","grego",0.05,"ervas",2021-12-01
2021-12-11,97,"flor","zinnea",0.05,"outros",2021-12-01
2021-12-11,97,"lavanda","padrao",0.04,"planta_medicinal",2021-12-01
2021-12-11,97,"salvia","padrao",0.04,"ervas",2021-12-01
2021-12-11,97,"clitoria","padrao",0.02,"planta_medicinal",2021-12-01
2021-12-11,97,"manjerona","padrao",0.01,"ervas",2021-12-01
2021-12-16,98,"abobora","caravela",34.81,"legume",2021-12-01
2021-12-16,98,"abobora","bege_redonda",13.98,"legume",2021-12-01
2021-12-16,98,"coco","baiano",8.78,"fruta",2021-12-01
2021-12-16,98,"abobora","mini_moranga",5.15,"legume",2021-12-01
2021-12-16,98,"melancia","padrao",4.82,"fruta",2021-12-01
2021-12-16,98,"mamao","papaia",1.77,"fruta",2021-12-01
2021-12-16,98,"alho","poro",0.83,"legume",2021-12-01
2021-12-16,98,"pepino","aodai",0.5,"legume",2021-12-01
2021-12-16,98,"vagem","tempesta",0.44,"legume",2021-12-01
2021-12-16,98,"manjericao","grego",0.42,"ervas",2021-12-01
2021-12-16,98,"almeirao","roxo",0.38,"hortalica",2021-12-01
2021-12-16,98,"cebolinha","padrao",0.28,"ervas",2021-12-01
2021-12-16,98,"espinafre","africano",0.22,"hortalica",2021-12-01
2021-12-16,98,"hortela","padrao",0.22,"ervas",2021-12-01
2021-12-16,98,"salsinha","padrao",0.18,"ervas",2021-12-01
2021-12-16,98,"lavanda","padrao",0.13,"planta_medicinal",2021-12-01
2021-12-16,98,"feijao","de_corda",0.1,"legume",2021-12-01
2021-12-16,98,"alecrim","padrao",0.08,"ervas",2021-12-01
2021-12-16,98,"flor","zinnea",0.04,"outros",2021-12-01
2021-12-16,98,"cosmos","padrao",0.03,"outros",2021-12-01
2021-12-16,98,"clitoria","padrao",0.02,"planta_medicinal",2021-12-01
2021-12-16,98,"flor","de_erva_doce_funcho",0.01,"outros",2021-12-01
2021-12-18,98,"melancia","padrao",36.03,"fruta",2021-12-01
2021-12-18,98,"manga","manteiguinha",22.46,"fruta",2021-12-01
2021-12-18,98,"abobora","caravela",18.35,"legume",2021-12-01
2021-12-18,98,"batata_doce","branca",11.99,"tuberculo",2021-12-01
2021-12-18,98,"manga","haden",8.56,"fruta",2021-12-01
2021-12-18,98,"abobora","bege_redonda",5.43,"legume",2021-12-01
2021-12-18,98,"maracuja","azedo",4.75,"fruta",2021-12-01
2021-12-18,98,"abobora","mini_moranga",3.21,"legume",2021-12-01
2021-12-18,98,"abobora","caipira",2.65,"legume",2021-12-01
2021-12-18,98,"abobora","mini_moranga",1.23,"legume",2021-12-01
2021-12-18,98,"alho","poro",1.02,"legume",2021-12-01
2021-12-18,98,"couve","manteiga",0.81,"hortalica",2021-12-01
2021-12-18,98,"jilo","comprido",0.62,"legume",2021-12-01
2021-12-18,98,"jilo","redondo",0.44,"legume",2021-12-01
2021-12-18,98,"urucum","padrao",0.3,"planta_medicinal",2021-12-01
2021-12-18,98,"lippia_alba","padrao",0.22,"planta_medicinal",2021-12-01
2021-12-18,98,"espinafre","africano",0.22,"hortalica",2021-12-01
2021-12-18,98,"ora_pro_nobis","padrao",0.18,"hortalica",2021-12-01
2021-12-18,98,"manjericao","grego",0.15,"ervas",2021-12-01
2021-12-18,98,"hortela","padrao",0.11,"ervas",2021-12-01
2021-12-18,98,"alecrim","padrao",0.09,"ervas",2021-12-01
2021-12-22,99,"batata_doce","branca",9.37,"tuberculo",2021-12-01
2021-12-22,99,"mamao","papaia",1.96,"fruta",2021-12-01
2021-12-22,99,"maxixe","do_norte",1.37,"legume",2021-12-01
2021-12-22,99,"jabuticaba","padrao",0.7,"fruta",2021-12-01
2021-12-22,99,"quiabo","santa_cruz",0.65,"legume",2021-12-01
2021-12-22,99,"espinafre","africano",0.5,"hortalica",2021-12-01
2021-12-22,99,"almeirao","caipira",0.5,"hortalica",2021-12-01
2021-12-22,99,"alho","poro",0.46,"legume",2021-12-01
2021-12-22,99,"hortela","padrao",0.3,"ervas",2021-12-01
2021-12-22,99,"cebolinha","nira",0.3,"ervas",2021-12-01
2021-12-22,99,"manjericao","grego",0.2,"ervas",2021-12-01
2021-12-22,99,"flor","zinnea",0.1,"outros",2021-12-01
2021-12-22,99,"cosmos","padrao",0.07,"outros",2021-12-01
2021-12-22,99,"alecrim","padrao",0.05,"ervas",2021-12-01
2021-12-22,99,"lavanda","padrao",0.05,"planta_medicinal",2021-12-01
2021-12-22,99,"clitoria","padrao",0.04,"planta_medicinal",2021-12-01
2021-12-23,99,"abobora","caravela",22.82,"legume",2021-12-01
2021-12-23,99,"manga","manteiguinha",17.22,"fruta",2021-12-01
2021-12-23,99,"manga","haden",12.56,"fruta",2021-12-01
2021-12-23,99,"abobora","bege_redonda",8.23,"legume",2021-12-01
2021-12-23,99,"abobora","caipira",4.93,"legume",2021-12-01
2021-12-23,99,"maracuja","azedo",3.24,"fruta",2021-12-01
2021-12-23,99,"abobora","mini_moranga",3.19,"legume",2021-12-01
2021-12-23,99,"maxixe","do_norte",1.83,"legume",2021-12-01
2021-12-23,99,"alface","elba",1,"hortalica",2021-12-01
2021-12-23,99,"alho","poro",0.9,"legume",2021-12-01
2021-12-23,99,"lippia_alba","padrao",0.76,"planta_medicinal",2021-12-01
2021-12-23,99,"cebolinha","nira",0.31,"ervas",2021-12-01
2021-12-23,99,"manjericao","grego",0.3,"ervas",2021-12-01
2021-12-23,99,"hortela","padrao",0.26,"ervas",2021-12-01
2021-12-23,99,"tomilho","padrao",0.13,"ervas",2021-12-01
2021-12-23,99,"manga","manteiguinha",3.5,"fruta",2021-12-01
2021-12-23,99,"manga","haden",2.5,"fruta",2021-12-01
2021-12-23,99,"maracuja","azedo",1,"fruta",2021-12-01
2021-12-23,99,"maxixe","do_norte",0.8,"legume",2021-12-01
2021-12-23,99,"alface","elba",0.5,"hortalica",2021-12-01
2021-12-23,99,"almeirao","caipira",0.5,"hortalica",2021-12-01
2021-12-23,99,"alho","poro",0.4,"legume",2021-12-01
2021-12-23,99,"cebolinha","nira",0.15,"ervas",2021-12-01
2021-12-23,99,"lippia_alba","padrao",0.15,"planta_medicinal",2021-12-01
2021-12-23,99,"hortela","padrao",0.12,"ervas",2021-12-01
2021-12-23,99,"tomilho","padrao",0.08,"ervas",2021-12-01
2021-12-23,99,"manjericao","grego",0.07,"ervas",2021-12-01
2021-12-30,100,"abobora","caravela",17.03,"legume",2021-12-01
2021-12-30,100,"manga","manteiguinha",12.2,"fruta",2021-12-01
2021-12-30,100,"mandioca","branca",9,"tuberculo",2021-12-01
2021-12-30,100,"abobora","bege_redonda",7.09,"legume",2021-12-01
2021-12-30,100,"banana","maca",4.18,"fruta",2021-12-01
2021-12-30,100,"pepino","aodai",3.5,"legume",2021-12-01
2021-12-30,100,"acerola","padrao",2.7,"fruta",2021-12-01
2021-12-30,100,"maracuja","azedo",2.21,"fruta",2021-12-01
2021-12-30,100,"almeirao","caipira",0.63,"hortalica",2021-12-01
2021-12-30,100,"lippia_alba","padrao",0.4,"planta_medicinal",2021-12-01
2021-12-30,100,"ora_pro_nobis","padrao",0.24,"hortalica",2021-12-01
2021-12-30,100,"manjericao","grego",0.21,"ervas",2021-12-01
2021-12-30,100,"hortela","padrao",0.15,"ervas",2021-12-01
2021-12-30,100,"tomilho","padrao",0.09,"ervas",2021-12-01
2021-12-30,100,"batata_doce","branca",5.26,"tuberculo",2021-12-01
2021-12-30,100,"batata_doce","roxa",4,"tuberculo",2021-12-01
2021-12-30,100,"pepino","aodai",1.33,"legume",2021-12-01
2021-12-30,100,"maxixe","do_norte",1.33,"legume",2021-12-01
2021-12-30,100,"quiabo","santa_cruz",0.82,"legume",2021-12-01
2021-12-30,100,"alho","poro",0.67,"legume",2021-12-01
2021-12-30,100,"batata_doce","cenoura",0.37,"tuberculo",2021-12-01
2021-12-30,100,"vagem","tempesta",0.28,"legume",2021-12-01
2021-12-30,100,"jabuticaba","padrao",0.2,"fruta",2021-12-01
2021-12-30,100,"hortela","padrao",0.19,"ervas",2021-12-01
2021-12-30,100,"flor","zinnea",0.1,"outros",2021-12-01
2021-12-30,100,"cosmos","padrao",0.05,"outros",2021-12-01
2021-12-30,100,"flor","de_murta",0.04,"outros",2021-12-01
2021-12-30,100,"clitoria","padrao",0.02,"planta_medicinal",2021-12-01
2022-01-05,101,"milho","amarelo",6.21,"legume",2022-01-01
2022-01-05,101,"abobora","caravela",5.55,"legume",2022-01-01
2022-01-05,101,"batata_doce","branca",3.6,"tuberculo",2022-01-01
2022-01-05,101,"mamao","papaia",1.58,"fruta",2022-01-01
2022-01-05,101,"batata_doce","roxa",1,"tuberculo",2022-01-01
2022-01-05,101,"quiabo","sta_cruz",0.87,"legume",2022-01-01
2022-01-05,101,"maxixe","do_norte",0.77,"legume",2022-01-01
2022-01-05,101,"hortela","padrao",0.37,"ervas",2022-01-01
2022-01-05,101,"urucum","padrao",0.36,"planta_medicinal",2022-01-01
2022-01-05,101,"flor","de_cana_do_brejo",0.2,"outros",2022-01-01
2022-01-05,101,"lavanda","padrao",0.09,"planta_medicinal",2022-01-01
2022-01-05,101,"alecrim","padrao",0.09,"ervas",2022-01-01
2022-01-05,101,"clitoria","padrao",0.04,"planta_medicinal",2022-01-01
2022-01-05,101,"cosmos","padrao",0.03,"outros",2022-01-01
2022-01-08,101,"abobora","caravela",19.1,"legume",2022-01-01
2022-01-08,101,"milho","amarelo",18.4,"legume",2022-01-01
2022-01-08,101,"batata_doce","roxa",9.91,"tuberculo",2022-01-01
2022-01-08,101,"abobora","caipira",7.84,"legume",2022-01-01
2022-01-08,101,"abobora","bege_redonda",2.58,"legume",2022-01-01
2022-01-08,101,"batata_doce","branca",1.33,"tuberculo",2022-01-01
2022-01-08,101,"alface","elba",0.9,"hortalica",2022-01-01
2022-01-08,101,"salsinha","padrao",0.62,"ervas",2022-01-01
2022-01-08,101,"lippia_alba","padrao",0.44,"planta_medicinal",2022-01-01
2022-01-08,101,"espinafre","africano",0.38,"hortalica",2022-01-01
2022-01-08,101,"cebolinha","nira",0.35,"ervas",2022-01-01
2022-01-08,101,"manjericao","grego",0.27,"ervas",2022-01-01
2022-01-08,101,"hortela","padrao",0.16,"ervas",2022-01-01
2022-01-08,101,"alface","crioula",0.1,"hortalica",2022-01-01
2022-01-08,101,"tomilho","padrao",0.09,"ervas",2022-01-01
2022-01-08,101,"lavanda","padrao",0.09,"planta_medicinal",2022-01-01
2022-01-12,102,"mandioca","branca",10,"tuberculo",2022-01-01
2022-01-12,102,"abobora","caravela",9.09,"legume",2022-01-01
2022-01-12,102,"milho","amarelo",4,"legume",2022-01-01
2022-01-12,102,"abobora","bege_redonda",3.72,"legume",2022-01-01
2022-01-12,102,"mamao","formosa",3.1,"fruta",2022-01-01
2022-01-12,102,"maxixe","do_norte",0.65,"legume",2022-01-01
2022-01-12,102,"flor","de_cana_do_brejo",0.25,"outros",2022-01-01
2022-01-12,102,"urucum","padrao",0.18,"planta_medicinal",2022-01-01
2022-01-12,102,"espinafre","africano",0.1,"hortalica",2022-01-01
2022-01-12,102,"hortela","padrao",0.1,"ervas",2022-01-01
2022-01-12,102,"lavanda","padrao",0.05,"planta_medicinal",2022-01-01
2022-01-12,102,"manjericao","grego",0.05,"ervas",2022-01-01
2022-01-12,102,"alecrim","padrao",0.03,"ervas",2022-01-01
2022-01-12,102,"cosmos","padrao",0.02,"outros",2022-01-01
2022-01-15,102,"abobora","caravela",17.4,"legume",2022-01-01
2022-01-15,102,"mandioca","branca",12.74,"tuberculo",2022-01-01
2022-01-15,102,"milho","amarelo",10.5,"legume",2022-01-01
2022-01-15,102,"almeirao","catalao",2.9,"hortalica",2022-01-01
2022-01-15,102,"abobora","bege_redonda",2.85,"legume",2022-01-01
2022-01-15,102,"abobora","caipira",1.6,"legume",2022-01-01
2022-01-15,102,"lippia_alba","padrao",0.9,"planta_medicinal",2022-01-01
2022-01-15,102,"cebolinha","nira",0.5,"ervas",2022-01-01
2022-01-15,102,"tomilho","padrao",0.2,"ervas",2022-01-01
2022-01-15,102,"hortela","padrao",0.15,"ervas",2022-01-01
2022-01-20,103,"abobora","caravela",5,"legume",2022-01-01
2022-01-20,103,"batata_doce","branca",4,"tuberculo",2022-01-01
2022-01-20,103,"abobora","bege_redonda",2.88,"legume",2022-01-01
2022-01-20,103,"maracuja","azedo",1.83,"fruta",2022-01-01
2022-01-20,103,"batata_doce","roxa",1.5,"tuberculo",2022-01-01
2022-01-20,103,"milho","amarelo",1.4,"legume",2022-01-01
2022-01-20,103,"quiabo","sta_cruz",0.75,"legume",2022-01-01
2022-01-20,103,"batata_doce","cenoura",0.34,"tuberculo",2022-01-01
2022-01-20,103,"jilo","comprido",0.33,"legume",2022-01-01
2022-01-20,103,"flor","de_cana_do_brejo",0.3,"outros",2022-01-01
2022-01-20,103,"taioba","padrao",0.2,"hortalica",2022-01-01
2022-01-20,103,"alfavacao","cravo",0.2,"hortalica",2022-01-01
2022-01-20,103,"hortela","padrao",0.13,"ervas",2022-01-01
2022-01-20,103,"flor","zinnea",0.1,"outros",2022-01-01
2022-01-20,103,"manjericao","grego",0.08,"ervas",2022-01-01
2022-01-20,103,"lavanda","padrao",0.04,"planta_medicinal",2022-01-01
2022-01-20,103,"clitoria","padrao",0.03,"planta_medicinal",2022-01-01
2022-01-20,103,"cosmos","padrao",0.02,"outros",2022-01-01
2022-01-20,103,"tomilho","padrao",0.01,"ervas",2022-01-01
2022-01-20,103,"manjerona","padrao",0.01,"ervas",2022-01-01
2022-01-22,103,"abobora","caravela",13.2,"legume",2022-01-01
2022-01-22,103,"milho","amarelo",10.65,"legume",2022-01-01
2022-01-22,103,"batata_doce","roxa",6.1,"tuberculo",2022-01-01
2022-01-22,103,"banana","maca",5,"fruta",2022-01-01
2022-01-22,103,"batata_doce","branca",4.87,"tuberculo",2022-01-01
2022-01-22,103,"lippia_alba","padrao",0.49,"planta_medicinal",2022-01-01
2022-01-22,103,"almeirao","catalao",0.3,"hortalica",2022-01-01
2022-01-22,103,"hortela","padrao",0.21,"ervas",2022-01-01
2022-01-22,103,"cebolinha","nira",0.2,"ervas",2022-01-01
2022-01-22,103,"tomilho","padrao",0.19,"ervas",2022-01-01
2022-01-22,103,"alecrim","padrao",0.16,"ervas",2022-01-01
2022-01-22,103,"almeirao","roxo",0.1,"hortalica",2022-01-01
2022-01-22,103,"chicoria","crespa",0.1,"hortalica",2022-01-01
2022-01-28,104,"maracuja","azedo",2.5,"fruta",2022-01-01
2022-01-28,104,"espinafre","africano",0.2,"hortalica",2022-01-01
2022-01-28,104,"hortela","padrao",0.15,"ervas",2022-01-01
2022-01-29,104,"abobora","caravela",12,"legume",2022-01-01
2022-01-29,104,"batata_doce","branca",9,"tuberculo",2022-01-01
2022-01-29,104,"mandioca","branca",9,"tuberculo",2022-01-01
